0.032006,0.4489,0.93239,5.7335e-05,0.00022702,8.8343e-05,1.0406,1.0307
0.03292,0.45175,0.93082,6.9457e-05,0.00022276,8.6681e-05,1.0405,1.0305
0.033447,0.455,0.92916,7.3077e-05,0.000236,8.9863e-05,1.0404,1.0303
0.033868,0.45795,0.92761,7.3496e-05,0.00024324,9.0396e-05,1.0403,1.0302
0.034775,0.46069,0.92607,7.6762e-05,0.000231,8.574e-05,1.0402,1.0303
0.035769,0.46307,0.92494,7.7226e-05,0.00021254,8.2744e-05,1.0402,1.0304
0.036483,0.46535,0.92374,7.2995e-05,0.00021705,8.4143e-05,1.0404,1.0301
0.03729,0.46724,0.9228,7.035e-05,0.00020013,8.1385e-05,1.0405,1.0298
0.037917,0.4701,0.92119,6.9817e-05,0.00018024,7.7715e-05,1.0401,1.0296
0.038565,0.4726,0.91991,6.5745e-05,0.00012345,6.8908e-05,1.0402,1.0301
0.039565,0.47328,0.91965,3.8255e-05,5.6508e-05,3.6578e-05,1.0394,1.0309
0.039445,0.474,0.91944,3.5024e-05,5.1915e-05,3.1516e-05,1.0393,1.0313
0.038832,0.47513,0.91872,3.3604e-05,4.9151e-05,3.05e-05,1.0393,1.0311
0.038385,0.47587,0.91844,3.0375e-05,4.2409e-05,2.8961e-05,1.0393,1.0313
0.038505,0.47582,0.91844,2.9794e-05,4.1656e-05,2.8052e-05,1.0407,1.0301
0.038645,0.47601,0.91825,2.9855e-05,4.2154e-05,2.8484e-05,1.0391,1.031
0.038578,0.47614,0.91827,2.9558e-05,4.1703e-05,2.8991e-05,1.0392,1.031
0.038531,0.47633,0.91829,2.9072e-05,4.029e-05,2.9057e-05,1.0393,1.0311
0.038872,0.47627,0.91833,2.6582e-05,3.8755e-05,2.8932e-05,1.0394,1.0311
0.038638,0.47698,0.91793,2.6706e-05,3.6167e-05,2.6936e-05,1.0391,1.0314
0.038071,0.47727,0.91782,2.7823e-05,3.3644e-05,2.5251e-05,1.0392,1.0315
0.038244,0.47716,0.91794,2.1947e-05,2.7974e-05,1.8182e-05,1.0389,1.0317
0.038224,0.47675,0.91803,2.142e-05,3.037e-05,1.8155e-05,1.0388,1.0316
0.038291,0.47603,0.91835,2.2032e-05,3.6341e-05,1.9745e-05,1.0389,1.0314
0.038745,0.47507,0.91892,2.2766e-05,3.8963e-05,1.9929e-05,1.0389,1.0315
0.038725,0.47505,0.91889,2.2955e-05,3.883e-05,1.9993e-05,1.0389,1.0314
0.038585,0.47493,0.91892,2.2327e-05,3.9244e-05,2.0036e-05,1.041,1.0293
0.038691,0.47447,0.91919,2.2625e-05,3.9216e-05,1.939e-05,1.0387,1.0316
0.038665,0.47441,0.91916,2.4693e-05,4.0399e-05,2.0162e-05,1.039,1.0314
0.038645,0.47423,0.91908,2.4611e-05,4.0855e-05,1.9794e-05,1.0388,1.0313
0.038438,0.47438,0.91901,2.3753e-05,4.0185e-05,1.9031e-05,1.0396,1.0303
0.039005,0.47372,0.91934,2.1202e-05,3.4772e-05,1.7198e-05,1.0406,1.0293
0.039819,0.47298,0.91977,1.4295e-05,2.3397e-05,1.319e-05,1.0394,1.0304
0.039806,0.47308,0.91963,1.3807e-05,2.3115e-05,1.307e-05,1.0404,1.0296
0.039946,0.47342,0.91952,1.329e-05,2.1068e-05,1.2991e-05,1.0393,1.0306
0.039752,0.47423,0.91923,1.3299e-05,1.8544e-05,1.1641e-05,1.0394,1.0309
0.039412,0.4749,0.91898,1.3286e-05,1.5895e-05,1.1075e-05,1.0406,1.0303
0.039465,0.47497,0.91897,1.3349e-05,1.6296e-05,1.1242e-05,1.0407,1.0301
0.039325,0.47571,0.91867,1.4054e-05,1.9049e-05,1.1553e-05,1.0411,1.0294
0.038998,0.47643,0.91848,1.4313e-05,1.8834e-05,1.1701e-05,1.0381,1.0327
0.038751,0.47681,0.91825,1.1841e-05,1.7796e-05,1.0779e-05,1.038,1.0328
0.038271,0.47763,0.91792,1.2624e-05,1.7838e-05,1.13e-05,1.0405,1.0307
0.038258,0.47775,0.91783,1.2898e-05,1.8861e-05,1.1738e-05,1.041,1.0302
0.037924,0.47838,0.91757,1.1761e-05,1.7069e-05,1.1622e-05,1.041,1.0303
0.03737,0.47912,0.91721,1.2245e-05,1.8145e-05,1.2282e-05,1.0394,1.0318
0.037157,0.47974,0.9169,1.2452e-05,1.7907e-05,1.2656e-05,1.0398,1.0316
0.036977,0.48017,0.91663,1.1408e-05,1.5282e-05,1.1572e-05,1.0398,1.0315
0.036536,0.48068,0.91626,1.3334e-05,1.8244e-05,1.2665e-05,1.0397,1.0312
0.035989,0.48118,0.91588,2.5255e-05,3.4551e-05,2.2829e-05,1.0413,1.0294
0.036563,0.47864,0.91717,4.2094e-05,0.00014816,5.4076e-05,1.0401,1.0307
0.038178,0.47395,0.91959,7.6711e-05,0.0003672,0.00011621,1.0391,1.0319
0.039686,0.46925,0.92182,9.7052e-05,0.00054724,0.00016105,1.0391,1.0319
0.041147,0.46458,0.92412,0.00011404,0.00069507,0.00019467,1.0393,1.0318
0.042795,0.45972,0.92654,0.00012308,0.00078648,0.00021693,1.0413,1.0285
0.044349,0.45416,0.92934,0.00013375,0.00089463,0.00024337,1.0397,1.032
0.045897,0.44887,0.93195,0.00013959,0.00092824,0.00025258,1.0398,1.0322
0.047779,0.44327,0.93477,0.00013357,0.00087758,0.00023972,1.0426,1.0301
0.049047,0.43844,0.93725,0.00012898,0.0007747,0.00021171,1.0405,1.0324
0.049874,0.43445,0.93928,0.00012048,0.00063215,0.00017363,1.0407,1.0323
0.050941,0.43006,0.94146,9.7163e-05,0.00040589,0.00011683,1.0409,1.0322
0.051929,0.42619,0.94353,5.8981e-05,0.0001444,4.1683e-05,1.0411,1.0325
0.051722,0.42517,0.94392,5.239e-05,9.8467e-05,3.0664e-05,1.0434,1.0301
0.050494,0.42636,0.94323,5.3678e-05,0.00011296,3.2749e-05,1.043,1.03
0.049707,0.42717,0.94277,5.4468e-05,0.00011709,3.4299e-05,1.0414,1.0314
0.04896,0.42791,0.94249,5.3249e-05,0.00011708,3.513e-05,1.0405,1.0324
0.048393,0.42881,0.94203,5.1645e-05,0.00011951,3.5793e-05,1.041,1.0312
0.047559,0.43042,0.94116,4.5573e-05,0.00010445,3.2373e-05,1.041,1.0308
