-0.96344,0.3348,-0.10848,0.03358,0.015939,0.014862,1.3046,0.79501
-0.96384,0.31671,-0.11261,0.024441,0.0086597,0.012717,1.2814,0.80482
-0.9604,0.32511,-0.11142,0.02413,0.011121,0.012663,1.2855,0.8273
-0.95929,0.32981,-0.117,0.023917,0.010655,0.005232,1.2849,0.81412
-0.95881,0.33199,-0.12057,0.023128,0.010394,0.0060161,1.2803,0.81697
-0.95411,0.32519,-0.11552,0.02251,0.010388,0.0068541,1.2723,0.80943
-0.95868,0.32586,-0.11592,0.02157,0.009772,0.00716,1.2516,0.81799
-0.95406,0.32637,-0.12221,0.020922,0.0094218,0.007468,1.2439,0.82623
-0.95649,0.32667,-0.12622,0.021291,0.0092985,0.0074886,1.2565,0.8218
-0.95286,0.32357,-0.11977,0.021695,0.009341,0.0079652,1.2568,0.81874
-0.9494,0.33639,-0.11409,0.020719,0.011082,0.0076542,1.2415,0.84063
-0.94121,0.34258,-0.1129,0.018321,0.010585,0.0077641,1.2265,0.84062
-0.94249,0.34749,-0.11383,0.01796,0.010255,0.0079154,1.2274,0.85311
-0.94108,0.35148,-0.1151,0.016589,0.0097281,0.0081105,1.2203,0.85579
-0.94561,0.34251,-0.11735,0.016965,0.007214,0.0080629,1.2147,0.85131
-0.93903,0.34419,-0.11369,0.018165,0.00779,0.0081744,1.2144,0.8549
-0.93947,0.34543,-0.11455,0.018633,0.0080604,0.0071378,1.2191,0.86163
-0.94024,0.35241,-0.12577,0.019073,0.0075169,0.0061966,1.2287,0.86861
-0.93431,0.35093,-0.11875,0.019781,0.0077657,0.0055243,1.2434,0.85267
-0.93491,0.35658,-0.11754,0.019912,0.0079476,0.0051914,1.238,0.85526
-0.93771,0.36183,-0.11693,0.019628,0.0077367,0.0047919,1.2456,0.87093
-0.93101,0.366,-0.11739,0.01923,0.0072652,0.0042405,1.2442,0.85886
-0.93713,0.35176,-0.11961,0.020945,0.0063197,0.0043578,1.2572,0.84996
-0.94007,0.35073,-0.11997,0.021523,0.0065426,0.0043004,1.2734,0.86356
-0.94076,0.35456,-0.12397,0.021633,0.0064583,0.004414,1.2662,0.8524
-0.93669,0.35269,-0.11916,0.023257,0.0067514,0.0039361,1.286,0.84252
-0.93899,0.34863,-0.11864,0.022989,0.0068274,0.0041691,1.2852,0.84134
-0.94386,0.34796,-0.12207,0.021188,0.0063423,0.0039846,1.2956,0.84386
-0.94356,0.34588,-0.1185,0.020196,0.0062107,0.0044299,1.2908,0.85093
-0.94215,0.34484,-0.1147,0.019235,0.006187,0.0040992,1.2759,0.86303
-0.94103,0.34609,-0.12009,0.018515,0.0063574,0.0044888,1.2685,0.86425
-0.94035,0.34188,-0.11351,0.01857,0.0056629,0.0043189,1.2673,0.8595
-0.94028,0.34036,-0.11265,0.018053,0.0054161,0.0044527,1.2503,0.87395
-0.94124,0.33743,-0.11647,0.017122,0.0053465,0.0048856,1.2532,0.87473
-0.94071,0.33811,-0.11365,0.016185,0.0052343,0.0050936,1.2344,0.86643
-0.93984,0.33696,-0.11145,0.015797,0.0053639,0.0050075,1.237,0.87139
-0.94105,0.33529,-0.10918,0.014776,0.0053048,0.0048412,1.2223,0.87743
-0.94303,0.33107,-0.10925,0.013645,0.005311,0.0051538,1.2223,0.88839
-0.94255,0.32798,-0.10854,0.013914,0.0048651,0.0052052,1.2111,0.87712
-0.94519,0.32428,-0.11264,0.014118,0.0047485,0.0057278,1.2072,0.87523
-0.94207,0.33046,-0.11687,0.015427,0.0047177,0.0053774,1.2087,0.86526
-0.941,0.32719,-0.11537,0.016801,0.0047685,0.0051924,1.2253,0.8436
-0.94254,0.32706,-0.1189,0.01719,0.0051156,0.0049389,1.2282,0.84844
-0.94882,0.32692,-0.12954,0.016831,0.0052646,0.0056571,1.2306,0.8602
-0.94201,0.31984,-0.13291,0.017458,0.0054911,0.0054269,1.2386,0.84271
-0.94466,0.31836,-0.13797,0.017831,0.0054666,0.005537,1.2359,0.83537
-0.94462,0.31761,-0.14673,0.016419,0.005381,0.0049941,1.2315,0.85618
-0.94328,0.31704,-0.15623,0.01649,0.0049258,0.0049327,1.2212,0.84679
-0.9404,0.30827,-0.15923,0.016872,0.0048331,0.0047353,1.229,0.8391
-0.94102,0.30753,-0.16578,0.0165,0.0047807,0.0045389,1.2363,0.85214
-0.94475,0.30817,-0.17065,0.015453,0.0048167,0.0040773,1.2288,0.86104
-0.93858,0.30419,-0.16945,0.01559,0.0047704,0.0039723,1.238,0.84594
-0.94275,0.29513,-0.17441,0.01472,0.0043394,0.0039078,1.2262,0.84519
-0.93987,0.29524,-0.18603,0.014259,0.0049356,0.0041684,1.2308,0.84879
-0.94355,0.29412,-0.19426,0.014705,0.0042266,0.0052025,1.2371,0.85042
